geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2463,-23.49,-46.64,sao paulo,SP
2423,-23.47,-46.63,sao paulo,SP
2565,-23.49,-46.67,sao paulo,SP
2542,-23.49,-46.66,sao paulo,SP
2522,-23.5,-46.66,sao paulo,SP
2536,-23.49,-46.65,sao paulo,SP
2566,-23.48,-46.67,sao paulo,SP
2519,-23.5,-46.66,sao paulo,SP
2513,-23.51,-46.66,sao paulo,SP
2550,-23.51,-46.67,sao paulo,SP
2556,-23.5,-46.67,sao paulo,SP
2544,-23.49,-46.66,sao paulo,SP
2543,-23.48,-46.66,sao paulo,SP
2560,-23.49,-46.67,sao paulo,SP
2517,-23.51,-46.67,sao paulo,SP
2510,-23.51,-46.65,sao paulo,SP
2518,-23.51,-46.67,sao paulo,SP
2554,-23.5,-46.67,sao paulo,SP
2539,-23.5,-46.66,sao paulo,SP
2530,-23.5,-46.66,sao paulo,SP
2535,-23.5,-46.65,sao paulo,SP
2537,-23.49,-46.65,sao paulo,SP
2563,-23.49,-46.67,sao paulo,SP
2561,-23.49,-46.68,sao paulo,SP
2555,-23.49,-46.66,sao paulo,SP
2564,-23.49,-46.67,sao paulo,SP
2512,-23.51,-46.66,são paulo,SP
2534,-23.5,-46.65,sao paulo,SP
2525,-23.5,-46.65,sao paulo,SP
2562,-23.49,-46.67,sao paulo,SP
2520,-23.5,-46.65,sao paulo,SP
2557,-23.5,-46.67,sao paulo,SP
2553,-23.5,-46.66,sao paulo,SP
2546,-23.51,-46.67,sao paulo,SP
2516,-23.51,-46.66,sao paulo,SP
2514,-23.51,-46.66,sao paulo,SP
2552,-23.5,-46.66,sao paulo,SP
2524,-23.5,-46.65,sao paulo,SP
2540,-23.49,-46.66,sao paulo,SP
2508,-23.51,-46.66,sao paulo,SP
2558,-23.5,-46.68,sao paulo,SP
2545,-23.49,-46.66,sao paulo,SP
2515,-23.51,-46.66,sao paulo,SP
2531,-23.5,-46.65,sao paulo,SP
2526,-23.5,-46.65,sao paulo,SP
2523,-23.51,-46.65,sao paulo,SP
2541,-23.49,-46.65,sao paulo,SP
2567,-23.48,-46.67,sao paulo,SP
2551,-23.5,-46.67,são paulo,SP
2521,-23.5,-46.66,sao paulo,SP
2533,-23.49,-46.66,sao paulo,SP
2511,-23.51,-46.65,sao paulo,SP
2559,-23.49,-46.67,são paulo,SP
2532,-23.5,-46.66,sao paulo,SP
2538,-23.5,-46.65,são paulo,SP
2598,-23.51,-46.67,sao paulo,SP
2577,-23.49,-46.68,sao paulo,SP
2501,-23.51,-46.66,sao paulo,SP
2610,-23.48,-46.67,sao paulo,SP
2676,-23.46,-46.67,sao paulo,SP
2612,-23.47,-46.66,são paulo,SP
2632,-23.46,-46.65,sao paulo,SP
2673,-23.47,-46.67,sao paulo,SP
2616,-23.47,-46.66,sao paulo,SP
2615,-23.47,-46.66,sao paulo,SP
2617,-23.47,-46.66,sao paulo,SP
2613,-23.47,-46.66,sao paulo,SP
2630,-23.46,-46.64,sao paulo,SP
2618,-23.47,-46.65,são paulo,SP
2651,-23.46,-46.66,sao paulo,SP
2633,-23.46,-46.65,sao paulo,SP
2675,-23.46,-46.67,sao paulo,SP
2611,-23.47,-46.64,sao paulo,SP
2652,-23.45,-46.66,sao paulo,SP
2671,-23.47,-46.66,sao paulo,SP
2650,-23.46,-46.66,sao paulo,SP
2679,-23.46,-46.66,sao paulo,SP
2674,-23.46,-46.67,sao paulo,SP
2680,-23.44,-46.67,sao paulo,SP
2636,-23.46,-46.65,sao paulo,SP
2649,-23.46,-46.66,sao paulo,SP
2634,-23.46,-46.65,sao paulo,SP
2672,-23.46,-46.67,sao paulo,SP
2614,-23.47,-46.66,são paulo,SP
2635,-23.46,-46.65,são paulo,SP
2670,-23.47,-46.67,sao paulo,SP
2678,-23.45,-46.66,sao paulo,SP
2637,-23.45,-46.65,sao paulo,SP
2677,-23.45,-46.66,são paulo,SP
2631,-23.46,-46.65,sao paulo,SP
2643,-23.47,-46.65,sao paulo,SP
2653,-23.45,-46.66,são paulo,SP
2760,-23.48,-46.68,sao paulo,SP
2712,-23.51,-46.68,sao paulo,SP
2721,-23.5,-46.67,sao paulo,SP
2739,-23.49,-46.69,são paulo,SP
2710,-23.51,-46.67,sao paulo,SP
2730,-23.5,-46.69,sao paulo,SP
2751,-23.49,-46.68,sao paulo,SP
2765,-23.48,-46.67,sao paulo,SP
2722,-23.5,-46.68,sao paulo,SP
2752,-23.5,-46.68,sao paulo,SP
2758,-23.49,-46.68,sao paulo,SP
2764,-23.48,-46.68,são paulo,SP
2724,-23.5,-46.68,sao paulo,SP
2755,-23.49,-46.68,são paulo,SP
2723,-23.5,-46.68,sao paulo,SP
2720,-23.5,-46.67,sao paulo,SP
2731,-23.49,-46.69,sao paulo,SP
2726,-23.5,-46.69,são paulo,SP
2728,-23.5,-46.69,sao paulo,SP
2757,-23.49,-46.68,sao paulo,SP
2714,-23.51,-46.69,sao paulo,SP
2735,-23.49,-46.69,sao paulo,SP
2763,-23.48,-46.67,sao paulo,SP
2736,-23.49,-46.69,sao paulo,SP
2734,-23.49,-46.69,sao paulo,SP
2762,-23.48,-46.68,sao paulo,SP
2727,-23.5,-46.69,sao paulo,SP
2733,-23.5,-46.7,sao paulo,SP
2732,-23.5,-46.7,sao paulo,SP
2759,-23.48,-46.68,sao paulo,SP
2725,-23.5,-46.68,sao paulo,SP
2738,-23.49,-46.69,são paulo,SP
2729,-23.5,-46.69,sao paulo,SP
2715,-23.5,-46.68,são paulo,SP
2754,-23.49,-46.68,sao paulo,SP
2737,-23.49,-46.69,sao paulo,SP
2753,-23.49,-46.68,sao paulo,SP
2756,-23.48,-46.68,sao paulo,SP
2716,-23.5,-46.69,são paulo,SP
2717,-23.49,-46.69,sao paulo,SP
2713,-23.51,-46.69,sao paulo,SP
2701,-23.51,-46.69,sao paulo,SP
2750,-23.49,-46.68,sao paulo,SP
2855,-23.45,-46.7,sao paulo,SP
2840,-23.48,-46.69,sao paulo,SP
2874,-23.46,-46.68,sao paulo,SP
2866,-23.47,-46.68,sao paulo,SP
2801,-23.49,-46.7,sao paulo,SP
2842,-23.47,-46.69,sao paulo,SP
2879,-23.45,-46.7,sao paulo,SP
2848,-23.47,-46.69,sao paulo,SP
2809,-23.47,-46.7,sao paulo,SP
2814,-23.46,-46.71,sao paulo,SP
2841,-23.48,-46.68,sao paulo,SP
2878,-23.45,-46.69,sao paulo,SP
2871,-23.46,-46.68,sao paulo,SP
2881,-23.47,-46.68,sao paulo,SP
2815,-23.44,-46.71,sao paulo,SP
2859,-23.44,-46.71,são paulo,SP
2820,-23.45,-46.71,são paulo,SP
2834,-23.48,-46.69,sao paulo,SP
2861,-23.47,-46.67,são paulo,SP
2811,-23.47,-46.7,sao paulo,SP
2882,-23.47,-46.67,sao paulo,SP
2804,-23.48,-46.7,sao paulo,SP
2865,-23.47,-46.68,sao paulo,SP
2835,-23.47,-46.69,sao paulo,SP
2837,-23.46,-46.7,sao paulo,SP
2847,-23.47,-46.69,são paulo,SP
2839,-23.48,-46.68,sao paulo,SP
2850,-23.46,-46.69,são paulo,SP
2831,-23.47,-46.69,sao paulo,SP
2812,-23.46,-46.71,sao paulo,SP
2813,-23.45,-46.71,sao paulo,SP
2873,-23.46,-46.69,são paulo,SP
2863,-23.47,-46.67,sao paulo,SP
2849,-23.46,-46.69,são paulo,SP
2860,-23.44,-46.71,sao paulo,SP
2846,-23.46,-46.7,sao paulo,SP
2877,-23.45,-46.68,sao paulo,SP
2856,-23.45,-46.69,sao paulo,SP
2883,-23.44,-46.72,sao paulo,SP
2816,-23.46,-46.71,são paulo,SP
2845,-23.47,-46.69,sao paulo,SP
2867,-23.47,-46.68,sao paulo,SP
2810,-23.46,-46.71,sao paulo,SP
2802,-23.49,-46.7,sao paulo,SP
2817,-23.46,-46.7,sao paulo,SP
2806,-23.47,-46.7,sao paulo,SP
2862,-23.48,-46.68,sao paulo,SP
2870,-23.46,-46.68,sao paulo,SP
2805,-23.48,-46.7,sao paulo,SP
2880,-23.47,-46.67,são paulo,SP
2864,-23.47,-46.68,sao paulo,SP
2875,-23.46,-46.68,sao paulo,SP
2851,-23.46,-46.69,sao paulo,SP
2872,-23.46,-46.67,sao paulo,SP
2853,-23.46,-46.7,são paulo,SP
2844,-23.47,-46.69,sao paulo,SP
2803,-23.49,-46.69,sao paulo,SP
2854,-23.46,-46.7,sao paulo,SP
2808,-23.47,-46.7,sao paulo,SP
2807,-23.47,-46.7,sao paulo,SP
2858,-23.45,-46.7,sao paulo,SP
2832,-23.48,-46.69,sao paulo,SP
2836,-23.47,-46.7,sao paulo,SP
2857,-23.75,-46.75,sao paulo,SP
2833,-23.48,-46.69,sao paulo,SP
2888,-23.47,-46.67,sao paulo,SP
2829,-23.5,-46.7,sao paulo,SP
2876,-23.5,-46.68,sao paulo,SP
2992,-23.45,-46.73,sao paulo,SP
2960,-23.49,-46.7,sao paulo,SP
2976,-23.48,-46.72,sao paulo,SP
2987,-23.43,-46.71,sao paulo,SP
2995,-23.44,-46.74,sao paulo,SP
2996,-23.45,-46.74,sao paulo,SP
2952,-23.47,-46.72,sao paulo,SP
2921,-23.49,-46.72,sao paulo,SP
2917,-23.5,-46.71,sao paulo,SP
2969,-23.49,-46.71,sao paulo,SP
2935,-23.49,-46.72,são paulo,SP
2991,-23.43,-46.73,sao paulo,SP
2951,-23.47,-46.72,sao paulo,SP
2914,-23.5,-46.71,sao paulo,SP
2989,-23.43,-46.72,sao paulo,SP
2945,-23.48,-46.73,sao paulo,SP
2998,-23.44,-46.72,são paulo,SP
2957,-23.47,-46.72,sao paulo,SP
2920,-23.49,-46.72,são paulo,SP
2936,-23.49,-46.72,sao paulo,SP
2977,-23.47,-46.71,sao paulo,SP
2932,-23.49,-46.71,sao paulo,SP
2910,-23.51,-46.7,sao paulo,SP
2919,-23.49,-46.72,são paulo,SP
2962,-23.49,-46.7,sao paulo,SP
2975,-23.48,-46.71,são paulo,SP
2929,-23.49,-46.71,sao paulo,SP
2965,-23.48,-46.71,sao paulo,SP
2927,-23.5,-46.7,são paulo,SP
2918,-23.5,-46.72,sao paulo,SP
2942,-23.48,-46.72,sao paulo,SP
2984,-23.45,-46.72,sao paulo,SP
2964,-23.48,-46.7,sao paulo,SP
2913,-23.5,-46.71,sao paulo,SP
2937,-23.48,-46.72,sao paulo,SP
2950,-23.48,-46.72,sao paulo,SP
2966,-23.47,-46.71,sao paulo,SP
2912,-23.51,-46.71,sao paulo,SP
2986,-23.43,-46.72,sao paulo,SP
2930,-23.49,-46.71,sao paulo,SP
2968,-23.48,-46.71,sao paulo,SP
2961,-23.49,-46.7,sao paulo,SP
2983,-23.45,-46.72,são paulo,SP
2990,-23.43,-46.72,sao paulo,SP
2911,-23.5,-46.7,sao paulo,SP
2982,-23.46,-46.72,são paulo,SP
2967,-23.48,-46.7,sao paulo,SP
2941,-23.48,-46.72,sao paulo,SP
2926,-23.5,-46.7,sao paulo,SP
2993,-23.45,-46.74,sao paulo,SP
2939,-23.47,-46.74,são paulo,SP
2928,-23.49,-46.7,sao paulo,SP
2915,-23.49,-46.72,sao paulo,SP
2943,-23.48,-46.72,sao paulo,SP
2933,-23.49,-46.71,são paulo,SP
2940,-23.48,-46.72,sao paulo,SP
2931,-23.5,-46.71,sao paulo,SP
2972,-23.48,-46.71,sao paulo,SP
2925,-23.5,-46.7,sao paulo,SP
2934,-23.49,-46.72,sao paulo,SP
2956,-23.47,-46.72,sao paulo,SP
2963,-23.49,-46.7,sao paulo,SP
2985,-23.44,-46.72,sao paulo,SP
2978,-23.47,-46.71,sao paulo,SP
2938,-23.48,-46.72,sao paulo,SP
2944,-23.48,-46.73,sao paulo,SP
2916,-23.49,-46.72,sao paulo,SP
2924,-23.49,-46.71,sao paulo,SP
2959,-23.49,-46.7,sao paulo,SP
2979,-23.48,-46.71,sao paulo,SP
2997,-23.58,-46.67,sao paulo,SP
2994,-23.46,-46.74,são paulo,SP
2970,-23.48,-46.72,sao paulo,SP
2955,-23.47,-46.72,sao paulo,SP
2971,-23.48,-46.71,são paulo,SP
2981,-23.46,-46.72,são paulo,SP
2909,-23.51,-46.7,sao paulo,SP
2908,-23.5,-46.7,sao paulo,SP
2988,-23.61,-46.74,são paulo,SP
3088,-23.53,-46.56,sao paulo,SP
3012,-23.54,-46.62,sao paulo,SP
3080,-23.53,-46.58,sao paulo,SP
3084,-23.53,-46.57,sao paulo,SP
3060,-23.54,-46.59,sao paulo,SP
3025,-23.53,-46.61,sao paulo,SP
3081,-23.54,-46.58,sao paulo,SP
3023,-23.53,-46.61,sao paulo,SP
3021,-23.53,-46.6,sao paulo,SP
3018,-23.53,-46.61,sao paulo,SP
3090,-23.53,-46.56,sao paulo,SP
3043,-23.55,-46.62,são paulo,SP
3029,-23.53,-46.62,sao paulo,SP
3071,-23.53,-46.56,sao paulo,SP
3064,-23.53,-46.56,sao paulo,SP
3057,-23.54,-46.59,sao paulo,SP
3053,-23.54,-46.61,sao paulo,SP
3089,-23.53,-46.56,sao paulo,SP
3015,-23.54,-46.59,sao paulo,SP
3066,-23.54,-46.58,sao paulo,SP
3009,-23.54,-46.62,sao paulo,SP
3065,-23.54,-46.58,sao paulo,SP
3077,-23.53,-46.58,sao paulo,SP
3041,-23.55,-46.62,sao paulo,SP
3059,-23.54,-46.6,sao paulo,SP
3020,-23.54,-46.6,são paulo,SP
3062,-23.54,-46.59,sao paulo,SP
3063,-23.53,-46.56,sao paulo,SP
3052,-23.54,-46.61,sao paulo,SP
3061,-23.54,-46.58,sao paulo,SP
3086,-23.53,-46.57,sao paulo,SP
3034,-23.52,-46.62,sao paulo,SP
3022,-23.53,-46.61,são paulo,SP
3058,-23.54,-46.59,sao paulo,SP
3087,-23.53,-46.56,sao paulo,SP
3073,-23.53,-46.56,são paulo,SP
3003,-23.54,-46.62,sao paulo,SP
3024,-23.53,-46.61,sao paulo,SP
3004,-23.54,-46.62,sao paulo,SP
3030,-23.53,-46.62,sao paulo,SP
3045,-23.54,-46.59,sao paulo,SP
3069,-23.54,-46.56,sao paulo,SP
3001,-23.54,-46.61,sao paulo,SP
3047,-23.54,-46.6,sao paulo,SP
3006,-23.54,-46.62,sao paulo,SP
3035,-23.52,-46.61,sao paulo,SP
3067,-23.54,-46.59,são paulo,SP
3019,-23.52,-46.61,sao paulo,SP
3040,-23.55,-46.62,sao paulo,SP
3027,-23.53,-46.61,sao paulo,SP
3011,-23.53,-46.62,sao paulo,SP
3050,-23.54,-46.61,sao paulo,SP
3085,-23.53,-46.57,sao paulo,SP
3008,-23.54,-46.62,sao paulo,SP
3042,-23.55,-46.62,sao paulo,SP
3016,-23.54,-46.62,sao paulo,SP
3013,-23.53,-46.62,são paulo,SP
3070,-23.54,-46.57,sao paulo,SP
3002,-23.55,-46.62,são paulo,SP
3031,-23.53,-46.62,sao paulo,SP
3051,-23.54,-46.6,sao paulo,SP
3068,-23.54,-46.57,sao paulo,SP
3072,-23.53,-46.55,sao paulo,SP
3010,-23.54,-46.62,sao paulo,SP
3014,-23.54,-46.61,sao paulo,SP
3028,-23.53,-46.61,são paulo,SP
3054,-23.54,-46.6,sao paulo,SP
3033,-23.53,-46.63,sao paulo,SP
3055,-23.54,-46.6,sao paulo,SP
3005,-23.54,-46.63,sao paulo,SP
3017,-23.53,-46.61,sao paulo,SP
3032,-23.53,-46.62,são paulo,SP
3026,-23.53,-46.61,sao paulo,SP
3007,-23.54,-46.63,sao paulo,SP
3076,-23.54,-46.58,sao paulo,SP
3044,-23.55,-46.62,sao paulo,SP
3036,-23.52,-46.62,são paulo,SP
3046,-23.54,-46.62,sao paulo,SP
3074,-23.53,-46.56,são paulo,SP
3165,-23.56,-46.58,sao paulo,SP
3166,-23.55,-46.6,sao paulo,SP
3174,-23.55,-46.59,sao paulo,SP
3161,-23.58,-46.56,sao paulo,SP
3114,-23.57,-46.6,sao paulo,SP
3105,-23.55,-46.62,sao paulo,SP
3183,-23.56,-46.59,sao paulo,SP
3111,-23.56,-46.61,sao paulo,SP
3181,-23.56,-46.58,sao paulo,SP
3146,-23.6,-46.57,sao paulo,SP
3193,-23.58,-46.58,sao paulo,SP
3112,-23.56,-46.6,sao paulo,SP
3150,-23.58,-46.59,sao paulo,SP
3134,-23.59,-46.58,sao paulo,SP
3186,-23.57,-46.58,sao paulo,SP
3168,-23.56,-46.59,sao paulo,SP
3125,-23.58,-46.59,sao paulo,SP
3124,-23.57,-46.59,sao paulo,SP
3184,-23.56,-46.59,sao paulo,SP
3132,-23.58,-46.58,sao paulo,SP
3136,-23.58,-46.58,sao paulo,SP
3156,-23.58,-46.56,sao paulo,SP
3133,-23.6,-46.58,sao paulo,SP
3116,-23.57,-46.59,sao paulo,SP
3131,-23.58,-46.58,sao paulo,SP
3164,-23.55,-46.61,sao paulo,SP
3191,-23.57,-46.57,sao paulo,SP
3189,-23.57,-46.58,sao paulo,SP
3152,-23.59,-46.58,sao paulo,SP
3153,-23.6,-46.58,são paulo,SP
3113,-23.56,-46.6,sao paulo,SP
3182,-23.56,-46.59,são paulo,SP
3121,-23.56,-46.6,sao paulo,SP
3115,-23.57,-46.59,sao paulo,SP
3175,-23.55,-46.58,sao paulo,SP
3122,-23.57,-46.59,sao paulo,SP
3149,-23.57,-46.59,sao paulo,SP
3171,-23.55,-46.59,sao paulo,SP
3179,-23.55,-46.58,sao paulo,SP
3167,-23.55,-46.59,são paulo,SP
3106,-23.56,-46.61,são paulo,SP
3190,-23.57,-46.57,sao paulo,SP
3176,-23.55,-46.59,sao paulo,SP
3127,-23.58,-46.59,sao paulo,SP
3120,-23.56,-46.6,são paulo,SP
3188,-23.56,-46.58,sao paulo,SP
3169,-23.55,-46.6,sao paulo,SP
3118,-23.56,-46.6,sao paulo,SP
3192,-23.57,-46.58,sao paulo,SP
3185,-23.56,-46.58,sao paulo,SP
3119,-23.57,-46.59,sao paulo,SP
3147,-23.6,-46.57,sao paulo,SP
3138,-23.59,-46.58,sao paulo,SP
3170,-23.55,-46.59,sao paulo,SP
3141,-23.59,-46.57,sao paulo,SP
3158,-23.58,-46.56,sao paulo,SP
3187,-23.57,-46.58,sao paulo,SP
3110,-23.56,-46.61,sao paulo,SP
3195,-23.57,-46.58,sao paulo,SP
3128,-23.58,-46.58,sao paulo,SP
3137,-23.58,-46.57,sao paulo,SP
3126,-23.58,-46.59,sao paulo,SP
3103,-23.55,-46.61,sao paulo,SP
3159,-23.58,-46.57,sao paulo,SP
3129,-23.58,-46.58,são paulo,SP
3180,-23.56,-46.59,sao paulo,SP
3102,-23.55,-46.62,sao paulo,SP
3101,-23.55,-46.61,sao paulo,SP
3178,-23.55,-46.58,são paulo,SP
3145,-23.59,-46.57,sao paulo,SP
3143,-23.59,-46.58,sao paulo,SP
3104,-23.55,-46.62,sao paulo,SP
3117,-23.56,-46.59,sao paulo,SP
3139,-23.59,-46.58,sao paulo,SP
3154,-23.58,-46.56,sao paulo,SP
3109,-23.58,-46.6,sao paulo,SP
3144,-23.59,-46.57,são paulo,SP
3123,-23.57,-46.6,sao paulo,SP
3142,-23.59,-46.58,sao paulo,SP
3155,-23.58,-46.57,sao paulo,SP
3107,-23.56,-46.61,são paulo,SP
3163,-23.55,-46.6,sao paulo,SP
3160,-23.58,-46.56,são paulo,SP
3172,-23.55,-46.59,sao paulo,SP
3157,-23.58,-46.57,sao paulo,SP
3162,-23.55,-46.6,sao paulo,SP
3177,-23.55,-46.59,são paulo,SP
3151,-23.58,-46.59,sao paulo,SP
3140,-23.59,-46.58,sao paulo,SP
3108,-23.56,-46.61,sao paulo,SP
3135,-23.58,-46.58,sao paulo,SP
3173,-23.56,-46.58,sao paulo,SP
3130,-23.58,-46.58,sao paulo,SP
3194,-23.57,-46.57,são paulo,SP
3226,-23.59,-46.57,sao paulo,SP
3227,-23.58,-46.57,sao paulo,SP
3280,-23.58,-46.54,sao paulo,SP
3275,-23.59,-46.54,sao paulo,SP
3257,-23.61,-46.53,sao paulo,SP
3250,-23.6,-46.53,sao paulo,SP
3222,-23.59,-46.56,sao paulo,SP
3282,-23.59,-46.54,são paulo,SP
3201,-23.6,-46.58,sao paulo,SP
3284,-23.59,-46.54,sao paulo,SP
3205,-23.6,-46.57,sao paulo,SP
3268,-23.6,-46.53,sao paulo,SP
3236,-23.59,-46.55,são paulo,SP
3283,-23.59,-46.54,sao paulo,SP
3288,-23.59,-46.53,sao paulo,SP
3276,-23.58,-46.55,são paulo,SP
3279,-23.59,-46.54,sao paulo,SP
3251,-23.61,-46.54,sao paulo,SP
3221,-23.59,-46.55,são paulo,SP
3210,-23.6,-46.55,sao paulo,SP
3263,-23.59,-46.55,são paulo,SP
3220,-23.59,-46.55,sao paulo,SP
3239,-23.59,-46.55,são paulo,SP
3238,-23.59,-46.55,sao paulo,SP
3225,-23.58,-46.56,sao paulo,SP
3295,-23.59,-46.55,sao paulo,SP
3262,-23.59,-46.55,sao paulo,SP
3269,-23.6,-46.52,sao paulo,SP
3281,-23.58,-46.55,sao paulo,SP
3202,-23.6,-46.57,sao paulo,SP
3294,-23.58,-46.56,sao paulo,SP
3211,-23.6,-46.55,sao paulo,SP
3265,-23.59,-46.54,são paulo,SP
3289,-23.59,-46.53,sao paulo,SP
3270,-23.6,-46.52,são paulo,SP
3260,-23.6,-46.52,sao paulo,SP
3208,-23.52,-46.43,sao paulo,SP
3264,-23.59,-46.55,sao paulo,SP
3261,-23.59,-46.55,sao paulo,SP
3203,-23.6,-46.57,sao paulo,SP
3213,-23.61,-46.56,sao paulo,SP
3215,-23.61,-46.56,sao paulo,SP
3254,-23.61,-46.53,são paulo,SP
3273,-23.58,-46.56,sao paulo,SP
3255,-23.6,-46.53,sao paulo,SP
3237,-23.6,-46.55,são paulo,SP
3241,-23.6,-46.55,são paulo,SP
3274,-23.58,-46.56,sao paulo,SP
3214,-23.61,-46.56,são paulo,SP
3249,-23.6,-46.54,sao paulo,SP
3224,-23.59,-46.56,são paulo,SP
3256,-23.61,-46.53,sao paulo,SP
3286,-23.59,-46.54,sao paulo,SP
3278,-23.58,-46.55,sao paulo,SP
3267,-23.6,-46.53,sao paulo,SP
3277,-23.58,-46.55,sao paulo,SP
3245,-23.61,-46.53,sao paulo,SP
3243,-23.6,-46.54,sao paulo,SP
3206,-23.6,-46.56,sao paulo,SP
3204,-23.6,-46.56,sao paulo,SP
3266,-23.6,-46.54,sao paulo,SP
3209,-23.6,-46.56,sao paulo,SP
3223,-23.59,-46.56,são paulo,SP
3242,-23.6,-46.54,sao paulo,SP
3244,-23.61,-46.54,sao paulo,SP
3253,-23.61,-46.53,sao paulo,SP
3287,-23.6,-46.53,são paulo,SP
3271,-23.6,-46.52,sao paulo,SP
3216,-23.61,-46.56,sao paulo,SP
3272,-23.6,-46.51,sao paulo,SP
3212,-23.61,-46.56,sao paulo,SP
3240,-23.6,-46.55,sao paulo,SP
3252,-23.61,-46.54,sao paulo,SP
3259,-23.6,-46.52,sao paulo,SP
3258,-23.61,-46.53,sao paulo,SP
3207,-23.6,-46.57,sao paulo,SP
3231,-23.65,-46.66,são paulo,SP
3350,-23.57,-46.57,sao paulo,SP
3318,-23.54,-46.57,sao paulo,SP
3343,-23.56,-46.57,sao paulo,SP
3375,-23.57,-46.55,sao paulo,SP
3345,-23.57,-46.56,sao paulo,SP
3355,-23.56,-46.55,sao paulo,SP
3314,-23.54,-46.57,sao paulo,SP
3322,-23.55,-46.57,sao paulo,SP
3313,-23.54,-46.56,sao paulo,SP
3311,-23.54,-46.56,são paulo,SP
3351,-23.57,-46.56,sao paulo,SP
3309,-23.55,-46.57,sao paulo,SP
3312,-23.55,-46.56,sao paulo,SP
3344,-23.56,-46.57,sao paulo,SP
3382,-23.58,-46.53,sao paulo,SP
3388,-23.59,-46.53,sao paulo,SP
3310,-23.55,-46.57,sao paulo,SP
3324,-23.55,-46.56,sao paulo,SP
3316,-23.54,-46.57,sao paulo,SP
3362,-23.57,-46.54,sao paulo,SP
3374,-23.58,-46.54,sao paulo,SP
3363,-23.56,-46.54,sao paulo,SP
3317,-23.54,-46.55,são paulo,SP
3386,-23.58,-46.53,são paulo,SP
3323,-23.54,-46.57,sao paulo,SP
3347,-23.56,-46.57,sao paulo,SP
3335,-23.56,-46.57,sao paulo,SP
3332,-23.55,-46.57,sao paulo,SP
3319,-23.54,-46.56,sao paulo,SP
3383,-23.58,-46.53,sao paulo,SP
3385,-23.58,-46.53,sao paulo,SP
3325,-23.55,-46.56,sao paulo,SP
3336,-23.55,-46.56,sao paulo,SP
3330,-23.55,-46.59,são paulo,SP
3304,-23.54,-46.58,sao paulo,SP
3360,-23.57,-46.54,sao paulo,SP
3333,-23.56,-46.57,são paulo,SP
3308,-23.54,-46.57,sao paulo,SP
3346,-23.56,-46.57,sao paulo,SP
3337,-23.56,-46.56,sao paulo,SP
3315,-23.54,-46.57,são paulo,SP
3376,-23.58,-46.55,sao paulo,SP
3366,-23.57,-46.53,sao paulo,SP
3359,-23.57,-46.54,sao paulo,SP
3303,-23.55,-46.59,sao paulo,SP
3348,-23.57,-46.56,sao paulo,SP
3384,-23.58,-46.52,sao paulo,SP
3356,-23.57,-46.54,sao paulo,SP
3361,-23.58,-46.53,sao paulo,SP
3371,-23.57,-46.55,sao paulo,SP
3334,-23.55,-46.57,sao paulo,SP
3372,-23.57,-46.56,sao paulo,SP
3387,-23.59,-46.53,sao paulo,SP
3379,-23.58,-46.54,são paulo,SP
3320,-23.55,-46.57,sao paulo,SP
3331,-23.55,-46.59,são paulo,SP
3377,-23.58,-46.54,sao paulo,SP
3378,-23.58,-46.54,sao paulo,SP
3307,-23.55,-46.57,sao paulo,SP
3342,-23.56,-46.56,sao paulo,SP
3340,-23.57,-46.55,sao paulo,SP
3358,-23.57,-46.55,sao paulo,SP
3321,-23.55,-46.57,são paulo,SP
3390,-23.59,-46.53,sao paulo,SP
3357,-23.56,-46.56,sao paulo,SP
3349,-23.57,-46.57,sao paulo,SP
3380,-23.57,-46.53,sao paulo,SP
3365,-23.57,-46.54,sao paulo,SP
3370,-23.57,-46.56,sao paulo,SP
3306,-23.54,-46.58,sao paulo,SP
3305,-23.55,-46.58,são paulo,SP
3364,-23.57,-46.54,sao paulo,SP
3367,-23.57,-46.54,sao paulo,SP
3381,-23.58,-46.54,sao paulo,SP
3373,-23.58,-46.55,sao paulo,SP
3389,-23.59,-46.53,sao paulo,SP
3302,-23.54,-46.59,sao paulo,SP
3338,-23.56,-46.56,sao paulo,SP
3301,-23.54,-46.58,sao paulo,SP
3423,-23.55,-46.54,sao paulo,SP
3416,-23.56,-46.55,sao paulo,SP
3405,-23.54,-46.55,sao paulo,SP
3475,-23.57,-46.52,sao paulo,SP
3448,-23.55,-46.52,sao paulo,SP
3421,-23.55,-46.55,sao paulo,SP
3442,-23.54,-46.54,são paulo,SP
3412,-23.56,-46.55,sao paulo,SP
3477,-23.57,-46.51,sao paulo,SP
3454,-23.56,-46.51,sao paulo,SP
3445,-23.55,-46.53,sao paulo,SP
3460,-23.56,-46.52,sao paulo,SP
3414,-23.56,-46.55,sao paulo,SP
3446,-23.55,-46.53,são paulo,SP
3476,-23.57,-46.51,sao paulo,SP
3425,-23.56,-46.54,sao paulo,SP
3428,-23.55,-46.53,sao paulo,SP
3451,-23.56,-46.52,sao paulo,SP
3426,-23.55,-46.53,sao paulo,SP
3436,-23.56,-46.53,sao paulo,SP
3437,-23.56,-46.53,sao paulo,SP
3422,-23.56,-46.54,são paulo,SP
3406,-23.54,-46.55,sao paulo,SP
3452,-23.56,-46.51,sao paulo,SP
3479,-23.57,-46.51,sao paulo,SP
3401,-23.54,-46.56,sao paulo,SP
3449,-23.56,-46.53,são paulo,SP
